1
48000
303
1, 0, 4488
0, 88159, 12843
0, 182367, 20934
0, 276575, 29101
0, 370783, 37187
0, 464991, 45317
0, 559199, 53442
0, 653407, 61551
0, 747615, 69686
0, 841823, 77828
0, 936031, 85962
0, 1030239, 94124
0, 1124447, 102273
0, 1218655, 110382
0, 1312863, 118501
0, 1407071, 126675
0, 1501279, 134771
0, 1595487, 142907
0, 1689695, 151083
0, 1783903, 159162
0, 1878111, 167265
0, 1972319, 175438
0, 2066527, 183570
0, 2160735, 191715
0, 2254943, 199818
0, 2349151, 207997
0, 2443359, 216135
0, 2537567, 224224
0, 2631775, 232316
0, 2725983, 240478
0, 2820191, 248570
0, 2914399, 256771
0, 3008607, 264872
0, 3102815, 272989
0, 3197023, 281174
0, 3291231, 289216
0, 3385439, 297372
0, 3479647, 305527
0, 3573855, 313624
0, 3668063, 321715
0, 3762271, 329823
0, 3856479, 338001
0, 3950687, 346148
0, 4044895, 354373
0, 4139103, 362400
0, 4233311, 370518
0, 4327519, 378669
0, 4421727, 386785
0, 4515935, 394970
0, 4610143, 403084
0, 4704351, 411192
0, 4798559, 419366
0, 4892767, 427525
0, 4986975, 435569
0, 5081183, 443746
0, 5175391, 451840
0, 5269599, 460030
0, 5363807, 468129
0, 5458015, 476250
0, 5552223, 484410
0, 5646431, 492493
0, 5740639, 500682
0, 5834847, 508793
0, 5929055, 516921
0, 6023263, 525021
0, 6117471, 533258
0, 6211679, 541364
0, 6305887, 549399
0, 6400095, 557570
0, 6494303, 565717
0, 6588511, 573823
0, 6682719, 582010
0, 6776927, 590088
0, 6871135, 598243
0, 6965343, 606345
0, 7059551, 614501
0, 7153759, 622635
0, 7247967, 630759
0, 7342175, 638893
0, 7436383, 647028
0, 7530591, 655125
0, 7624799, 663297
0, 7719007, 671397
0, 7813215, 679496
0, 7907423, 687678
0, 8001631, 695806
0, 8095839, 703940
0, 8190047, 712054
0, 8284255, 720133
0, 8378463, 728351
0, 8472671, 736462
0, 8566879, 744552
0, 8661087, 752722
0, 8755295, 760837
0, 8849503, 768970
0, 8943711, 777139
0, 9037919, 785219
0, 9132127, 793327
0, 9226335, 801499
0, 9320543, 809558
0, 9414751, 817765
0, 9508959, 825836
0, 9603167, 833990
0, 9697375, 842151
0, 9791583, 850347
0, 9885791, 858446
0, 9979999, 866591
0, 10074207, 874684
0, 10168415, 882813
0, 10262623, 890910
0, 10356831, 899129
0, 10451039, 907175
0, 10545247, 915336
0, 10639455, 923477
0, 10733663, 931674
0, 10827871, 939687
0, 10922079, 947807
0, 11016287, 955953
0, 11110495, 964120
0, 11204703, 972259
0, 11298911, 980375
0, 11393119, 988440
0, 11487327, 996585
0, 11581535, 1004753
0, 11675743, 1012873
0, 11769951, 1020940
0, 11864159, 1029097
0, 11958367, 1037280
0, 12052575, 1045408
0, 12146783, 1053564
0, 12240991, 1061681
0, 12335199, 1069779
0, 12429407, 1077924
0, 12523615, 1086033
0, 12617823, 1094145
0, 12712031, 1102273
0, 12806239, 1110393
0, 12900447, 1118587
0, 12994655, 1126697
0, 13088863, 1134884
0, 13183071, 1142933
0, 13277279, 1151092
0, 13371487, 1159218
0, 13465695, 1167339
0, 13559903, 1175467
0, 13654111, 1183625
0, 13748319, 1191768
0, 13842527, 1199893
0, 13936735, 1207964
0, 14030943, 1216118
0, 14125151, 1224279
0, 14219359, 1232415
0, 14313567, 1240422
0, 14407775, 1248641
0, 14501983, 1256790
0, 14596191, 1264956
0, 14690399, 1273088
0, 14784607, 1281216
0, 14878815, 1289215
0, 14973023, 1297358
0, 15067231, 1305620
0, 15161439, 1313702
0, 15255647, 1321825
0, 15349855, 1329975
0, 15444063, 1338147
0, 15538271, 1346216
0, 15632479, 1354356
0, 15726687, 1362500
0, 15820895, 1370644
0, 15915103, 1378753
0, 16009311, 1386959
0, 16103519, 1394978
0, 16197727, 1403153
0, 16291935, 1411240
0, 16386143, 1419371
0, 16480351, 1427565
0, 16574559, 1435717
0, 16668767, 1443744
0, 16762975, 1451910
0, 16857183, 1460055
0, 16951391, 1468193
0, 17045599, 1476351
0, 17139807, 1484420
0, 17234015, 1492623
0, 17328223, 1500800
0, 17422431, 1508893
0, 17516639, 1517012
0, 17610847, 1525114
0, 17705055, 1533233
0, 17799263, 1541356
0, 17893471, 1549549
0, 17987679, 1557717
0, 18081887, 1565878
0, 18176095, 1573911
0, 18270303, 1581984
0, 18364511, 1590194
0, 18458719, 1598302
0, 18552927, 1606396
0, 18647135, 1614569
0, 18741343, 1622709
0, 18835551, 1630793
0, 18929759, 1638920
0, 19023967, 1647046
0, 19118175, 1655140
0, 19212383, 1663286
0, 19306591, 1671432
0, 19400799, 1679568
0, 19495007, 1687635
0, 19589215, 1695847
0, 19683423, 1703957
0, 19777631, 1712055
0, 19871839, 1720177
0, 19966047, 1728222
0, 20060255, 1736411
0, 20154463, 1744538
0, 20248671, 1752746
0, 20342879, 1760898
0, 20437087, 1768973
0, 20531295, 1777117
0, 20625503, 1785316
0, 20719711, 1793393
0, 20813919, 1801551
0, 20908127, 1809642
0, 21002335, 1817781
0, 21096543, 1825901
0, 21190751, 1834019
0, 21284959, 1842113
0, 21379167, 1850291
0, 21473375, 1858546
0, 21567583, 1866589
0, 21661791, 1874759
0, 21755999, 1882887
0, 21850207, 1890988
0, 21944415, 1899105
0, 22038623, 1907210
0, 22132831, 1915334
0, 22227039, 1923528
0, 22321247, 1931635
0, 22415455, 1939779
0, 22509663, 1947872
0, 22603871, 1955976
0, 22698079, 1964159
0, 22792287, 1972270
0, 22886495, 1980402
0, 22980703, 1988556
0, 23074911, 1996657
0, 23169119, 2004799
0, 23263327, 2012947
0, 23357535, 2021111
0, 23451743, 2029226
0, 23545951, 2037332
0, 23640159, 2045481
0, 23734367, 2053589
0, 23828575, 2061761
0, 23922783, 2069837
0, 24016991, 2078031
0, 24111199, 2086132
0, 24205407, 2094312
0, 24299615, 2102405
0, 24393823, 2110475
0, 24488031, 2118627
0, 24582239, 2126755
0, 24676447, 2134870
0, 24770655, 2143007
0, 24864863, 2151158
0, 24959071, 2159268
0, 25053279, 2167426
0, 25147487, 2175555
0, 25241695, 2183649
0, 25335903, 2191728
0, 25430111, 2199908
0, 25524319, 2208041
0, 25618527, 2216217
0, 25712735, 2224311
0, 25806943, 2232500
0, 25901151, 2240617
0, 25995359, 2248767
0, 26089567, 2256920
0, 26183775, 2265042
0, 26277983, 2273241
0, 26372191, 2281347
0, 26466399, 2289460
0, 26560607, 2297581
0, 26654815, 2305649
0, 26749023, 2313777
0, 26843231, 2321902
0, 26937439, 2330009
0, 27031647, 2338142
0, 27125855, 2346278
0, 27220063, 2354422
0, 27314271, 2362599
0, 27408479, 2370750
0, 27502687, 2378801
0, 27596895, 2386881
0, 27691103, 2394973
0, 27785311, 2403201
0, 27879519, 2411283
0, 27973727, 2419494
0, 28067935, 2427613
0, 28162143, 2435721
0, 28256351, 2443881
0, 28350559, 2452002
0, 28444767, 2460148
